serialno,eventstationname,eventproductionline,eventdted,workorderno
CZC3487LBG,B-5-A-PACKING,B-5-A,2023-12-01 08:00:33.940,85504010
CZC3487LBQ,B-5-A-PACKING,B-5-A,2023-12-01 08:00:56.270,85504010
CZC3487LBN,B-5-A-PACKING,B-5-A,2023-12-01 08:01:19.633,85504010
CZC3487LBL,B-5-A-PACKING,B-5-A,2023-12-01 08:01:43.167,85504010
CZC3487LBJ,B-5-A-PACKING,B-5-A,2023-12-01 08:02:10.837,85504010
CZC349769X,B-5-A-PACKING,B-5-A,2023-12-06 22:56:55.400,85504151
CZC349769Y,B-5-A-PACKING,B-5-A,2023-12-06 23:02:23.970,85504151
CZC349769Z,B-5-A-PACKING,B-5-A,2023-12-06 23:02:58.220,85504151
CZC349769R,B-5-A-PACKING,B-5-A,2023-12-06 23:03:16.260,85504151
CZC349769T,B-5-A-PACKING,B-5-A,2023-12-06 23:03:35.580,85504151
CZC349769V,B-5-A-PACKING,B-5-A,2023-12-06 23:04:01.770,85504151
CZC349769S,B-5-A-PACKING,B-5-A,2023-12-06 23:04:20.413,85504151
CZC349769P,B-5-A-PACKING,B-5-A,2023-12-06 23:08:38.710,85504151
CZC349769K,B-5-A-PACKING,B-5-A,2023-12-06 23:09:01.570,85504151
CZC349769M,B-5-A-PACKING,B-5-A,2023-12-06 23:10:04.227,85504151
CZC349769H,B-5-A-PACKING,B-5-A,2023-12-06 23:10:24.160,85504151
CZC349769J,B-5-A-PACKING,B-5-A,2023-12-06 23:12:08.053,85504151
CZC349769C,B-5-A-PACKING,B-5-A,2023-12-06 23:13:34.943,85504151
CZC349769W,B-5-A-PACKING,B-5-A,2023-12-06 23:13:54.483,85504151
CZC349769N,B-5-A-PACKING,B-5-A,2023-12-06 23:15:08.097,85504151
CZC349769F,B-5-A-PACKING,B-5-A,2023-12-06 23:16:34.370,85504151
CZC349769D,B-5-A-PACKING,B-5-A,2023-12-06 23:16:53.640,85504151
CZC349769G,B-5-A-PACKING,B-5-A,2023-12-06 23:19:32.123,85504151
CZC349769L,B-5-A-PACKING,B-5-A,2023-12-07 00:40:19.423,85504151
CZC349769Q,B-5-A-PACKING,B-5-A,2023-12-07 00:42:23.283,85504151
CZC3517B77,B-5-A-PACKING,B-5-A,2023-12-21 21:39:37.780,85504196
CZC3517B75,B-5-A-PACKING,B-5-A,2023-12-21 21:40:25.507,85504196
CZC3517B76,B-5-A-PACKING,B-5-A,2023-12-22 00:53:26.953,85504196
CZC3507KS9,B-5-A-PACKING,B-5-A,2023-12-18 11:23:57.767,85504197
CZC3507KSC,B-5-A-PACKING,B-5-A,2023-12-18 11:24:14.417,85504197
CZC3507KSH,B-5-A-PACKING,B-5-A,2023-12-18 11:24:27.700,85504197
CZC3507KSK,B-5-A-PACKING,B-5-A,2023-12-18 11:24:52.020,85504197
CZC3507KSX,B-5-A-PACKING,B-5-A,2023-12-18 11:25:02.270,85504197
CZC3507KSF,B-5-A-PACKING,B-5-A,2023-12-18 11:25:28.883,85504197
CZC3507KSM,B-5-A-PACKING,B-5-A,2023-12-18 11:25:46.573,85504197
CZC3507KSP,B-5-A-PACKING,B-5-A,2023-12-18 11:26:16.830,85504197
CZC3507KSR,B-5-A-PACKING,B-5-A,2023-12-18 11:26:33.753,85504197
CZC3507KST,B-5-A-PACKING,B-5-A,2023-12-18 11:26:52.370,85504197
CZC3507KSW,B-5-A-PACKING,B-5-A,2023-12-18 11:27:13.960,85504197
CZC3507KSG,B-5-A-PACKING,B-5-A,2023-12-18 11:28:50.733,85504197
CZC3507KS7,B-5-A-PACKING,B-5-A,2023-12-18 11:29:15.233,85504197
CZC3507KSD,B-5-A-PACKING,B-5-A,2023-12-18 11:29:27.173,85504197
CZC3507KSJ,B-5-A-PACKING,B-5-A,2023-12-18 11:29:53.170,85504197
CZC3507KS8,B-5-A-PACKING,B-5-A,2023-12-18 11:30:08.663,85504197
CZC3507KSL,B-5-A-PACKING,B-5-A,2023-12-18 11:30:31.253,85504197
CZC3507KSQ,B-5-A-PACKING,B-5-A,2023-12-18 11:31:03.403,85504197
CZC3507KSN,B-5-A-PACKING,B-5-A,2023-12-18 11:31:11.773,85504197
CZC3507KSY,B-5-A-PACKING,B-5-A,2023-12-18 11:31:29.577,85504197
CZC3507KSZ,B-5-A-PACKING,B-5-A,2023-12-18 11:31:47.410,85504197
CZC3507KSV,B-5-A-PACKING,B-5-A,2023-12-18 11:32:36.037,85504197
CZC3507KT0,B-5-A-PACKING,B-5-A,2023-12-18 12:36:42.443,85504197
CZC3507KSS,B-5-A-PACKING,B-5-A,2023-12-18 12:37:01.357,85504197
CZC3507KSB,B-5-A-PACKING,B-5-A,2023-12-18 12:52:57.663,85504197
CZC3487PZ2,B-5-A-PACKING,B-5-A,2023-12-02 03:27:19.050,85504557
CZC3487PZ0,B-5-A-PACKING,B-5-A,2023-12-02 03:27:56.973,85504557
CZC3487PYY,B-5-A-PACKING,B-5-A,2023-12-02 03:40:22.280,85504557
CZC3487PZ1,B-5-A-PACKING,B-5-A,2023-12-02 03:41:22.393,85504557
CZC3487PYT,B-5-A-PACKING,B-5-A,2023-12-02 03:43:24.057,85504557
CZC3487PYZ,B-5-A-PACKING,B-5-A,2023-12-02 03:44:19.407,85504557
CZC3487PYX,B-5-A-PACKING,B-5-A,2023-12-02 03:45:15.227,85504557
CZC3487PYS,B-5-A-PACKING,B-5-A,2023-12-02 03:45:37.020,85504557
CZC3487PYW,B-5-A-PACKING,B-5-A,2023-12-02 04:13:11.080,85504557
CZC3487PYV,B-5-A-PACKING,B-5-A,2023-12-04 08:07:15.330,85504557
CZC3487MLR,B-5-A-PACKING,B-5-A,2023-12-01 04:32:03.047,85504562
CZC3487MLT,B-5-A-PACKING,B-5-A,2023-12-01 04:32:46.280,85504562
CZC3487MLP,B-5-A-PACKING,B-5-A,2023-12-01 04:33:49.023,85504562
CZC3487MLL,B-5-A-PACKING,B-5-A,2023-12-01 04:35:34.360,85504562
CZC3487MLK,B-5-A-PACKING,B-5-A,2023-12-01 05:09:11.673,85504562
CZC3487MLV,B-5-A-PACKING,B-5-A,2023-12-01 06:03:29.050,85504562
CZC3487MLS,B-5-A-PACKING,B-5-A,2023-12-01 06:04:06.947,85504562
CZC3487MLQ,B-5-A-PACKING,B-5-A,2023-12-01 06:04:26.740,85504562
CZC3487MLM,B-5-A-PACKING,B-5-A,2023-12-01 06:04:47.423,85504562
CZC3487MLN,B-5-A-PACKING,B-5-A,2023-12-01 06:05:06.240,85504562
CZC3487L2G,B-5-A-PACKING,B-5-A,2023-12-01 03:30:00.137,85504565
CZC3487L25,B-5-A-PACKING,B-5-A,2023-12-01 03:30:24.137,85504565
CZC3487L29,B-5-A-PACKING,B-5-A,2023-12-01 03:31:21.727,85504565
CZC3487L27,B-5-A-PACKING,B-5-A,2023-12-01 03:31:46.650,85504565
CZC3487L2D,B-5-A-PACKING,B-5-A,2023-12-01 03:31:59.953,85504565
CZC3487L2F,B-5-A-PACKING,B-5-A,2023-12-01 03:32:27.210,85504565
CZC3487L2B,B-5-A-PACKING,B-5-A,2023-12-01 03:32:40.297,85504565
CZC3487L28,B-5-A-PACKING,B-5-A,2023-12-01 03:33:03.870,85504565
CZC3487L26,B-5-A-PACKING,B-5-A,2023-12-01 03:33:17.757,85504565
CZC3487L2C,B-5-A-PACKING,B-5-A,2023-12-01 03:33:42.697,85504565
CZC35179K3,B-5-A-PACKING,B-5-A,2023-12-21 22:05:37.587,85504570
CZC35179KF,B-5-A-PACKING,B-5-A,2023-12-21 22:09:03.377,85504570
CZC35179KD,B-5-A-PACKING,B-5-A,2023-12-21 22:09:26.857,85504570
CZC35179KB,B-5-A-PACKING,B-5-A,2023-12-21 22:09:46.017,85504570
CZC35179K9,B-5-A-PACKING,B-5-A,2023-12-21 22:10:22.990,85504570
CZC35179K8,B-5-A-PACKING,B-5-A,2023-12-21 22:15:59.720,85504570
CZC35179K2,B-5-A-PACKING,B-5-A,2023-12-21 22:18:57.883,85504570
CZC35179KH,B-5-A-PACKING,B-5-A,2023-12-21 22:19:14.590,85504570
CZC35179K4,B-5-A-PACKING,B-5-A,2023-12-21 22:19:32.047,85504570
CZC35179KC,B-5-A-PACKING,B-5-A,2023-12-21 22:20:10.393,85504570
CZC35179K6,B-5-A-PACKING,B-5-A,2023-12-21 22:28:04.053,85504570
CZC35179K1,B-5-A-PACKING,B-5-A,2023-12-21 23:19:55.003,85504570
CZC35179KG,B-5-A-PACKING,B-5-A,2023-12-21 23:31:38.407,85504570
CZC35179K5,B-5-A-PACKING,B-5-A,2023-12-21 23:31:55.760,85504570
CZC35179K7,B-5-A-PACKING,B-5-A,2023-12-21 23:32:15.180,85504570
CZC3507KQN,B-5-A-PACKING,B-5-A,2023-12-18 11:33:04.673,85504573
CZC3507KQS,B-5-A-PACKING,B-5-A,2023-12-18 11:33:15.487,85504573
CZC3507KQQ,B-5-A-PACKING,B-5-A,2023-12-18 11:33:37.237,85504573
CZC3507KQF,B-5-A-PACKING,B-5-A,2023-12-18 11:36:20.173,85504573
CZC3507KQG,B-5-A-PACKING,B-5-A,2023-12-18 11:40:26.680,85504573
CZC3507KQD,B-5-A-PACKING,B-5-A,2023-12-18 11:40:52.880,85504573
CZC3507KQR,B-5-A-PACKING,B-5-A,2023-12-18 11:41:27.537,85504573
CZC3507KQJ,B-5-A-PACKING,B-5-A,2023-12-18 11:41:47.763,85504573
CZC3507KQM,B-5-A-PACKING,B-5-A,2023-12-18 11:42:03.863,85504573
CZC3507KQH,B-5-A-PACKING,B-5-A,2023-12-18 11:42:52.370,85504573
CZC3507KQP,B-5-A-PACKING,B-5-A,2023-12-18 11:43:57.610,85504573
CZC3507KQK,B-5-A-PACKING,B-5-A,2023-12-18 11:45:30.770,85504573
CZC3507KQL,B-5-A-PACKING,B-5-A,2023-12-18 12:34:56.400,85504573
CZC3507KQC,B-5-A-PACKING,B-5-A,2023-12-18 12:35:25.897,85504573
CZC3507KQT,B-5-A-PACKING,B-5-A,2023-12-18 12:36:05.280,85504573
CZC3507KRM,B-5-A-PACKING,B-5-A,2023-12-18 11:13:04.567,85504574
CZC3507KRH,B-5-A-PACKING,B-5-A,2023-12-18 11:14:09.737,85504574
CZC3507KRC,B-5-A-PACKING,B-5-A,2023-12-18 11:15:04.063,85504574
CZC3507KR7,B-5-A-PACKING,B-5-A,2023-12-18 11:18:40.017,85504574
CZC3507KRK,B-5-A-PACKING,B-5-A,2023-12-18 11:19:43.707,85504574
CZC3507KRF,B-5-A-PACKING,B-5-A,2023-12-18 11:21:26.130,85504574
CZC3507KRR,B-5-A-PACKING,B-5-A,2023-12-18 11:21:45.870,85504574
CZC3507KRP,B-5-A-PACKING,B-5-A,2023-12-18 11:23:38.850,85504574
CZC3507KR8,B-5-A-PACKING,B-5-A,2023-12-18 11:28:14.917,85504574
CZC3507KR9,B-5-A-PACKING,B-5-A,2023-12-18 11:36:00.847,85504574
CZC3507KRQ,B-5-A-PACKING,B-5-A,2023-12-18 11:36:52.807,85504574
CZC3507KRL,B-5-A-PACKING,B-5-A,2023-12-18 11:40:38.440,85504574
CZC3507KRB,B-5-A-PACKING,B-5-A,2023-12-18 11:41:14.753,85504574
CZC3507KRG,B-5-A-PACKING,B-5-A,2023-12-18 11:42:34.050,85504574
CZC3507KR6,B-5-A-PACKING,B-5-A,2023-12-18 11:43:37.917,85504574
CZC3507KRN,B-5-A-PACKING,B-5-A,2023-12-18 11:44:30.573,85504574
CZC3507KRJ,B-5-A-PACKING,B-5-A,2023-12-18 12:35:50.580,85504574
CZC3507KRD,B-5-A-PACKING,B-5-A,2023-12-18 12:52:41.280,85504574
CZC3507KRS,B-5-A-PACKING,B-5-A,2023-12-19 00:36:55.800,85504574
CZC3507KR5,B-5-A-PACKING,B-5-A,2023-12-19 01:10:14.553,85504574
CZC3507FHR,B-5-A-PACKING,B-5-A,2023-12-15 10:46:33.250,85504577
CZC34975JX,B-5-A-PACKING,B-5-A,2023-12-06 03:18:02.347,85504604
CZC34975JZ,B-5-A-PACKING,B-5-A,2023-12-06 03:18:18.100,85504604
CZC34975K5,B-5-A-PACKING,B-5-A,2023-12-06 03:18:34.113,85504604
CZC34975K1,B-5-A-PACKING,B-5-A,2023-12-06 03:18:52.493,85504604
CZC34975K3,B-5-A-PACKING,B-5-A,2023-12-06 03:21:17.810,85504604
CZC34975K4,B-5-A-PACKING,B-5-A,2023-12-06 03:23:05.153,85504604
CZC34975JL,B-5-A-PACKING,B-5-A,2023-12-06 03:24:46.957,85504604
CZC34975JB,B-5-A-PACKING,B-5-A,2023-12-06 03:25:03.520,85504604
CZC34975K2,B-5-A-PACKING,B-5-A,2023-12-06 03:44:31.343,85504604
CZC34975JN,B-5-A-PACKING,B-5-A,2023-12-06 03:44:52.407,85504604
CZC34975JG,B-5-A-PACKING,B-5-A,2023-12-06 03:45:22.293,85504604
CZC34975J8,B-5-A-PACKING,B-5-A,2023-12-06 03:45:55.840,85504604
CZC34975JH,B-5-A-PACKING,B-5-A,2023-12-06 03:50:03.890,85504604
CZC34975JF,B-5-A-PACKING,B-5-A,2023-12-06 03:50:31.593,85504604
CZC34975JS,B-5-A-PACKING,B-5-A,2023-12-06 03:51:41.193,85504604
CZC34975JQ,B-5-A-PACKING,B-5-A,2023-12-06 04:17:37.627,85504604
CZC34975JK,B-5-A-PACKING,B-5-A,2023-12-06 04:18:09.747,85504604
CZC34975JJ,B-5-A-PACKING,B-5-A,2023-12-06 04:18:33.453,85504604
CZC34975JD,B-5-A-PACKING,B-5-A,2023-12-06 04:19:41.757,85504604
CZC34975JY,B-5-A-PACKING,B-5-A,2023-12-06 04:20:08.340,85504604
CZC34975JW,B-5-A-PACKING,B-5-A,2023-12-06 04:25:59.810,85504604
CZC34975JP,B-5-A-PACKING,B-5-A,2023-12-06 04:27:19.137,85504604
CZC34975J7,B-5-A-PACKING,B-5-A,2023-12-06 04:28:08.167,85504604
CZC34975JT,B-5-A-PACKING,B-5-A,2023-12-06 04:28:31.400,85504604
CZC34975J5,B-5-A-PACKING,B-5-A,2023-12-06 04:29:04.543,85504604
CZC34975K0,B-5-A-PACKING,B-5-A,2023-12-06 04:35:59.093,85504604
CZC34975JR,B-5-A-PACKING,B-5-A,2023-12-06 04:37:00.080,85504604
CZC34975JM,B-5-A-PACKING,B-5-A,2023-12-06 04:38:11.447,85504604
CZC34975J6,B-5-A-PACKING,B-5-A,2023-12-06 04:45:54.903,85504604
CZC34975JC,B-5-A-PACKING,B-5-A,2023-12-06 04:48:18.500,85504604
CZC34975J9,B-5-A-PACKING,B-5-A,2023-12-06 04:49:41.580,85504604
CZC34975JV,B-5-A-PACKING,B-5-A,2023-12-06 06:36:16.153,85504604
CZC34973VS,B-5-A-PACKING,B-5-A,2023-12-06 11:17:06.017,85504869
CZC34973VT,B-5-A-PACKING,B-5-A,2023-12-06 13:16:38.577,85504869
CZC3487L8L,B-5-A-PACKING,B-5-A,2023-12-01 07:02:22.507,85504891
CZC3487L8J,B-5-A-PACKING,B-5-A,2023-12-01 07:02:48.720,85504891
CZC3487L8P,B-5-A-PACKING,B-5-A,2023-12-01 07:03:06.830,85504891
CZC3487L8M,B-5-A-PACKING,B-5-A,2023-12-01 07:03:26.457,85504891
CZC3487L8K,B-5-A-PACKING,B-5-A,2023-12-01 07:03:50.313,85504891
CZC3487L8F,B-5-A-PACKING,B-5-A,2023-12-01 07:42:54.347,85504891
CZC3487L8N,B-5-A-PACKING,B-5-A,2023-12-01 07:43:35.353,85504891
CZC3487L8Q,B-5-A-PACKING,B-5-A,2023-12-01 09:28:20.953,85504891
CZC3487L8H,B-5-A-PACKING,B-5-A,2023-12-01 09:56:44.100,85504891
CZC3487L8G,B-5-A-PACKING,B-5-A,2023-12-01 11:35:16.220,85504891
CZC3487LD3,B-5-A-PACKING,B-5-A,2023-12-01 03:27:11.703,85504892
CZC3487LD1,B-5-A-PACKING,B-5-A,2023-12-01 03:27:46.297,85504892
CZC3487LD7,B-5-A-PACKING,B-5-A,2023-12-01 03:28:38.570,85504892
CZC3487LD5,B-5-A-PACKING,B-5-A,2023-12-01 04:07:21.087,85504892
CZC3487LD0,B-5-A-PACKING,B-5-A,2023-12-01 04:08:17.757,85504892
CZC3487LD2,B-5-A-PACKING,B-5-A,2023-12-01 04:09:02.370,85504892
CZC3487LD8,B-5-A-PACKING,B-5-A,2023-12-01 04:14:44.947,85504892
CZC3487LD6,B-5-A-PACKING,B-5-A,2023-12-01 04:15:02.920,85504892
CZC3487LD4,B-5-A-PACKING,B-5-A,2023-12-01 04:15:20.377,85504892
CZC3487LCZ,B-5-A-PACKING,B-5-A,2023-12-01 06:06:33.333,85504892
CZC3487LH7,B-5-A-PACKING,B-5-A,2023-12-01 04:19:51.983,85504893
CZC3487LH3,B-5-A-PACKING,B-5-A,2023-12-01 04:21:28.943,85504893
CZC3487LH1,B-5-A-PACKING,B-5-A,2023-12-01 04:22:10.940,85504893
CZC3487LGZ,B-5-A-PACKING,B-5-A,2023-12-01 04:22:26.783,85504893
CZC3487LH4,B-5-A-PACKING,B-5-A,2023-12-01 04:25:05.490,85504893
CZC3487LH6,B-5-A-PACKING,B-5-A,2023-12-01 04:25:51.557,85504893
CZC3487LH2,B-5-A-PACKING,B-5-A,2023-12-01 04:31:17.773,85504893
CZC3487LH5,B-5-A-PACKING,B-5-A,2023-12-01 04:38:07.310,85504893
CZC3487LH0,B-5-A-PACKING,B-5-A,2023-12-01 04:38:39.673,85504893
CZC3487LGY,B-5-A-PACKING,B-5-A,2023-12-01 04:39:46.847,85504893
CZC3517BP1,B-5-A-PACKING,B-5-A,2023-12-21 22:30:51.270,85504894
CZC3517BNZ,B-5-A-PACKING,B-5-A,2023-12-21 22:31:10.210,85504894
CZC3517BP2,B-5-A-PACKING,B-5-A,2023-12-21 22:43:30.850,85504894
CZC3517BNY,B-5-A-PACKING,B-5-A,2023-12-21 22:43:51.343,85504894
CZC3517BP0,B-5-A-PACKING,B-5-A,2023-12-21 22:44:13.313,85504894
CZC3487NX8,B-5-A-PACKING,B-5-A,2023-12-01 10:12:24.957,85504895
CZC3487NXB,B-5-A-PACKING,B-5-A,2023-12-01 10:12:53.417,85504895
CZC3487NX7,B-5-A-PACKING,B-5-A,2023-12-01 10:25:25.060,85504895
CZC3487NWP,B-5-A-PACKING,B-5-A,2023-12-01 10:26:17.857,85504895
CZC3487NWW,B-5-A-PACKING,B-5-A,2023-12-02 00:35:07.273,85504895
CZC3487NX4,B-5-A-PACKING,B-5-A,2023-12-02 00:35:37.920,85504895
CZC3487NX2,B-5-A-PACKING,B-5-A,2023-12-02 00:35:59.817,85504895
CZC3487NX0,B-5-A-PACKING,B-5-A,2023-12-02 00:36:44.623,85504895
CZC3487NWT,B-5-A-PACKING,B-5-A,2023-12-02 00:37:27.040,85504895
CZC3487NWR,B-5-A-PACKING,B-5-A,2023-12-02 00:37:55.380,85504895
CZC3487NX9,B-5-A-PACKING,B-5-A,2023-12-02 00:38:42.047,85504895
CZC3487NX6,B-5-A-PACKING,B-5-A,2023-12-02 00:39:49.300,85504895
CZC3487NWZ,B-5-A-PACKING,B-5-A,2023-12-02 00:40:10.343,85504895
CZC3487NWX,B-5-A-PACKING,B-5-A,2023-12-02 00:41:05.103,85504895
CZC3487NWQ,B-5-A-PACKING,B-5-A,2023-12-02 00:41:29.873,85504895
CZC3487NWV,B-5-A-PACKING,B-5-A,2023-12-02 00:41:56.607,85504895
CZC3487NX5,B-5-A-PACKING,B-5-A,2023-12-02 00:42:17.157,85504895
CZC3487NWS,B-5-A-PACKING,B-5-A,2023-12-02 00:42:51.083,85504895
CZC3487NX3,B-5-A-PACKING,B-5-A,2023-12-02 00:43:16.570,85504895
CZC3487NWN,B-5-A-PACKING,B-5-A,2023-12-02 00:43:40.453,85504895
CZC3487NX1,B-5-A-PACKING,B-5-A,2023-12-02 00:44:08.367,85504895
CZC3487NWY,B-5-A-PACKING,B-5-A,2023-12-02 02:08:28.820,85504895
CZC3507LPT,B-5-A-PACKING,B-5-A,2023-12-18 22:50:40.857,85504896
CZC3507LPK,B-5-A-PACKING,B-5-A,2023-12-18 22:50:55.937,85504896
CZC3507LPL,B-5-A-PACKING,B-5-A,2023-12-19 00:47:47.690,85504896
CZC3507LPG,B-5-A-PACKING,B-5-A,2023-12-19 00:56:36.590,85504896
CZC3507LPR,B-5-A-PACKING,B-5-A,2023-12-19 00:56:53.940,85504896
CZC3507LPQ,B-5-A-PACKING,B-5-A,2023-12-19 00:57:12.157,85504896
CZC3507LPJ,B-5-A-PACKING,B-5-A,2023-12-19 00:57:29.477,85504896
CZC3507LPF,B-5-A-PACKING,B-5-A,2023-12-19 00:57:53.157,85504896
CZC3507LPV,B-5-A-PACKING,B-5-A,2023-12-19 00:58:10.513,85504896
CZC3507LPS,B-5-A-PACKING,B-5-A,2023-12-19 00:58:34.447,85504896
CZC3507LPN,B-5-A-PACKING,B-5-A,2023-12-19 01:03:33.153,85504896
CZC3507LPH,B-5-A-PACKING,B-5-A,2023-12-19 01:14:45.897,85504896
CZC3507LPP,B-5-A-PACKING,B-5-A,2023-12-19 01:15:05.460,85504896
CZC3507LPD,B-5-A-PACKING,B-5-A,2023-12-19 01:15:23.620,85504896
CZC3507LPM,B-5-A-PACKING,B-5-A,2023-12-19 01:15:39.800,85504896
CZC3517TLC,B-5-A-PACKING,B-5-A,2023-12-28 20:00:38.870,85504898
CZC3517TLB,B-5-A-PACKING,B-5-A,2023-12-29 06:19:41.643,85504898
CZC3487L7J,B-5-A-PACKING,B-5-A,2023-12-01 04:25:35.433,85504914
CZC3487L7N,B-5-A-PACKING,B-5-A,2023-12-01 04:26:15.937,85504914
CZC3487L7L,B-5-A-PACKING,B-5-A,2023-12-01 04:31:35.470,85504914
CZC3487L7K,B-5-A-PACKING,B-5-A,2023-12-01 04:32:19.810,85504914
CZC3487L7P,B-5-A-PACKING,B-5-A,2023-12-01 04:33:26.750,85504914
CZC3487L7M,B-5-A-PACKING,B-5-A,2023-12-01 04:35:12.783,85504914
CZC349761T,B-5-A-PACKING,B-5-A,2023-12-06 08:41:08.687,85504915
CZC3517JV7,B-5-A-PACKING,B-5-A,2023-12-22 01:58:15.160,85505178
CZC3517JV8,B-5-A-PACKING,B-5-A,2023-12-22 04:23:05.240,85505178
CZC3507KS5,B-5-A-PACKING,B-5-A,2023-12-18 11:10:31.493,85505179
CZC3507KS2,B-5-A-PACKING,B-5-A,2023-12-18 11:11:42.217,85505179
CZC3507KS3,B-5-A-PACKING,B-5-A,2023-12-18 11:13:22.083,85505179
CZC3507KS1,B-5-A-PACKING,B-5-A,2023-12-18 11:13:44.043,85505179
CZC3507KS4,B-5-A-PACKING,B-5-A,2023-12-18 11:14:24.903,85505179
CZC3507KRV,B-5-A-PACKING,B-5-A,2023-12-18 11:17:49.100,85505278
CZC3507KRX,B-5-A-PACKING,B-5-A,2023-12-18 11:21:09.443,85505278
CZC3507KRZ,B-5-A-PACKING,B-5-A,2023-12-18 11:34:29.613,85505278
CZC3507KRW,B-5-A-PACKING,B-5-A,2023-12-18 11:34:56.900,85505278
CZC3507KRY,B-5-A-PACKING,B-5-A,2023-12-18 11:35:28.020,85505278
CZC3487SW5,B-5-A-PACKING,B-5-A,2023-12-05 08:21:24.287,85505383
CZC3487SW7,B-5-A-PACKING,B-5-A,2023-12-05 08:21:48.747,85505383
CZC3487SW2,B-5-A-PACKING,B-5-A,2023-12-05 10:54:52.947,85505383
CZC3487SW3,B-5-A-PACKING,B-5-A,2023-12-05 10:56:18.867,85505383
CZC3487SW6,B-5-A-PACKING,B-5-A,2023-12-05 10:56:41.503,85505383
CZC3487SW4,B-5-A-PACKING,B-5-A,2023-12-05 11:31:11.450,85505383
CZC3487SW9,B-5-A-PACKING,B-5-A,2023-12-05 08:20:45.043,85505384
CZC3487SW8,B-5-A-PACKING,B-5-A,2023-12-05 08:21:02.210,85505384
CZC3487L34,B-5-A-PACKING,B-5-A,2023-12-01 09:29:03.223,85505385
CZC3487L35,B-5-A-PACKING,B-5-A,2023-12-01 09:43:07.143,85505385
CZC3487L33,B-5-A-PACKING,B-5-A,2023-12-01 09:43:29.313,85505385
CZC3487L3C,B-5-A-PACKING,B-5-A,2023-12-01 09:44:20.520,85505385
CZC3487L37,B-5-A-PACKING,B-5-A,2023-12-01 09:44:38.083,85505385
CZC3487L3B,B-5-A-PACKING,B-5-A,2023-12-01 09:46:35.587,85505385
CZC3487L38,B-5-A-PACKING,B-5-A,2023-12-01 09:47:01.410,85505385
CZC3487L36,B-5-A-PACKING,B-5-A,2023-12-01 09:47:29.617,85505385
CZC3487L3D,B-5-A-PACKING,B-5-A,2023-12-01 09:48:20.687,85505385
CZC3487L32,B-5-A-PACKING,B-5-A,2023-12-01 09:48:41.570,85505385
CZC3487L39,B-5-A-PACKING,B-5-A,2023-12-01 09:56:12.290,85505385
CZC3487L3F,B-5-A-PACKING,B-5-A,2023-12-01 11:12:36.897,85505385
CZC34977B8,B-5-A-PACKING,B-5-A,2023-12-06 12:56:51.437,85505386
CZC34977B9,B-5-A-PACKING,B-5-A,2023-12-06 13:02:33.833,85505386
CZC34977B7,B-5-A-PACKING,B-5-A,2023-12-06 13:03:05.320,85505386
CZC3507L79,B-5-A-PACKING,B-5-A,2023-12-18 22:16:22.693,85505390
CZC3507L7C,B-5-A-PACKING,B-5-A,2023-12-18 22:17:34.340,85505390
CZC3507L7F,B-5-A-PACKING,B-5-A,2023-12-18 22:18:57.533,85505390
CZC3507L7S,B-5-A-PACKING,B-5-A,2023-12-18 22:48:56.993,85505390
CZC3507L7J,B-5-A-PACKING,B-5-A,2023-12-18 22:59:27.933,85505390
CZC3507L7K,B-5-A-PACKING,B-5-A,2023-12-18 23:08:33.530,85505390
CZC3507L7P,B-5-A-PACKING,B-5-A,2023-12-18 23:35:09.003,85505390
CZC3507L7R,B-5-A-PACKING,B-5-A,2023-12-18 23:35:35.327,85505390
CZC3507L7W,B-5-A-PACKING,B-5-A,2023-12-18 23:44:45.040,85505390
CZC3507L7D,B-5-A-PACKING,B-5-A,2023-12-19 00:31:35.443,85505390
CZC3507L78,B-5-A-PACKING,B-5-A,2023-12-19 00:32:07.610,85505390
CZC3507L7Q,B-5-A-PACKING,B-5-A,2023-12-19 00:39:19.820,85505390
CZC3507L7B,B-5-A-PACKING,B-5-A,2023-12-19 00:39:44.790,85505390
CZC3507L7T,B-5-A-PACKING,B-5-A,2023-12-19 00:41:02.120,85505390
CZC3507L7G,B-5-A-PACKING,B-5-A,2023-12-19 00:43:08.290,85505390
CZC3507L7L,B-5-A-PACKING,B-5-A,2023-12-19 00:43:31.193,85505390
CZC3507L7V,B-5-A-PACKING,B-5-A,2023-12-19 00:46:33.727,85505390
CZC3507L7N,B-5-A-PACKING,B-5-A,2023-12-19 00:47:28.357,85505390
CZC3507L7M,B-5-A-PACKING,B-5-A,2023-12-19 01:03:54.130,85505390
CZC3507L7H,B-5-A-PACKING,B-5-A,2023-12-19 04:21:54.393,85505390
CZC3507L86,B-5-A-PACKING,B-5-A,2023-12-18 22:35:30.680,85505391
CZC3507L82,B-5-A-PACKING,B-5-A,2023-12-18 22:35:58.087,85505391
CZC3507L80,B-5-A-PACKING,B-5-A,2023-12-18 22:36:21.280,85505391
CZC3507L7Y,B-5-A-PACKING,B-5-A,2023-12-18 22:40:55.547,85505391
CZC3507L7Z,B-5-A-PACKING,B-5-A,2023-12-18 22:41:57.410,85505391
CZC3507L84,B-5-A-PACKING,B-5-A,2023-12-18 22:49:17.477,85505391
CZC3507L83,B-5-A-PACKING,B-5-A,2023-12-18 22:53:44.033,85505391
CZC3507L81,B-5-A-PACKING,B-5-A,2023-12-18 23:08:11.373,85505391
